,user_id,name,username,followers_count,following_count,non_irony,not_hate,not_offensive,avg_dense_model_score,avg_lstm_score,not_real,scaled_non_irony,scaled_not_hate,scaled_not_offensive,scaled_avg_dense_model_score,scaled_avg_lstm_score,scaled_not_real,cluster,scores_summed
264,935033864,Richard Hudson Press,RepRichHudson,24967,2870,0.7304,0.9621,0.8951,0.5553360819000001,0.49301278610000016,0.9673,0.3446564690922231,-0.07079746045805425,0.455924375507764,-0.6791415895841333,-0.5600767045197207,-0.20271835013949674,2,-0.7121532601014179
265,815733290955112448,Rep. Pramila Jayapal,RepJayapal,616687,2673,0.615,0.9478,0.8575,0.6645365361000003,0.47966724740000016,0.9939,-1.6100920801434397,-0.9492523498215519,-0.7136917423631147,0.5840958647996418,-1.4314570283448758,0.8127505894471941,1,-3.3076467464261468
266,1074782372594413569,Rep. Dusty Johnson,RepDustyJohnson,18914,293,0.7533,0.9702,0.9078,0.5175323482000002,0.4924583859999999,0.9838,0.7325571777360402,0.42678887547511624,0.8509808834056424,-1.116457465925881,-0.5962755683892554,0.427177796596608,2,0.7247716988982705
267,581141508,Marcy Kaptur,RepMarcyKaptur,27780,1053,0.7279,0.9757,0.9128,0.5930914307999999,0.5177055005999998,0.9716,0.30230923015730743,0.7646561406149273,1.0065149416331496,-0.2423854315332174,1.0522033270935232,-0.038563596747664096,3,2.844734611218026
268,1607422757670641665,Congressman Tom Kean,CongressmanKean,487,227,0.7883,0.9602,0.893,0.5379306067241381,0.5163016051724139,0.9534,1.3254185228248463,-0.18751524296089073,0.39060007105220984,-0.8804891784249849,0.9605377240926898,-0.7333581343596114,3,0.8751937622242592
269,1058917562,Rep. Derek Kilmer,RepDerekKilmer,31130,477,0.7101,0.9774,0.9158,0.6111801828000002,0.5093529095,0.9747,0.00079688894071422,0.8690878407490515,1.099835376569656,-0.03313365509271515,0.506831296701307,0.07978052779063434,3,2.523198275658648
270,814179031956488192,Congressman Raja Krishnamoorthi,CongressmanRaja,179322,1111,0.6905,0.9648,0.8573,0.6492169866,0.4974062851,0.9895,-0.3312054643090161,0.09506465151967151,-0.7199131046922179,0.40687839025285094,-0.2732086606433523,0.6447782836509007,1,-0.17760590422116318
271,1058717720,Ann McLane Kuster,RepAnnieKuster,24800,2233,0.7285,0.9809,0.9059,0.7049512830999999,0.5134105992999998,0.9823,0.3124725675016877,1.084094282201653,0.7918779412791879,1.0516161008083642,0.7717730972077058,0.36991451052968705,3,4.381748499528285
272,3686482216,Darin LaHood,RepLaHood,20980,1347,0.7539,0.9759,0.9151,0.5576918706000001,0.5055771134000002,0.9101,0.7427205150804205,0.7769422229836461,1.078060608417807,-0.6518896835160158,0.26029539415916597,-2.386358325491333,0,-0.1802292683663092
273,404132211,Rep. Rick Larsen,RepRickLarsen,23217,6296,0.6936,0.9831,0.9193,0.5176794463,0.46143184039999985,0.9817,-0.27869488802972203,1.2192411882575747,1.2087092173289153,-1.114755826214309,-2.622115211123498,0.3470091961029221,2,-1.2406063236781166
